Date,Open,High,Low,Close,Adj Close,Volume
2021-06-07,2202,2242,2185,2227.399902,2213.593018,7539326
2021-06-08,2226.600098,2227.149902,2198.149902,2214.600098,2200.872559,4464889
2021-06-09,2219,2221,2157.949951,2175,2161.518066,5265326
2021-06-10,2193.399902,2230,2177.550049,2183,2169.468262,6532832
2021-06-11,2182.899902,2228,2180.100098,2213.149902,2206.506592,6351520
2021-06-14,2215,2258.25,2195.050049,2244.899902,2238.161377,9383416
2021-06-15,2261,2274.899902,2240.300049,2250,2243.246094,7002898
2021-06-16,2244.899902,2247.050049,2205.850098,2211.600098,2204.96167,4982975
2021-06-17,2200,2235,2179.899902,2215.649902,2208.999268,7266765
2021-06-18,2225.5,2235,2184.350098,2225.649902,2218.969238,13553801
2021-06-21,2203.5,2247.5,2200.149902,2237.25,2230.534424,5624044
2021-06-22,2254,2261,2219.350098,2225.75,2219.069092,5940386
2021-06-23,2250,2250.600098,2201.699951,2205.350098,2198.730225,7685796
2021-06-24,2206.850098,2214.600098,2140,2153.5,2147.035889,42209687
2021-06-25,2153.5,2153.5,2081.100098,2104.449951,2098.133057,25546334
2021-06-28,2122,2126.5,2081,2086,2079.738525,9357852
2021-06-29,2089.5,2109,2084.100098,2087.800049,2081.533203,12526981
2021-06-30,2096.25,2122.649902,2091.050049,2110.649902,2104.314453,9120556
2021-07-01,2118,2123.149902,2095,2097.949951,2091.652588,5784627
2021-07-02,2097,2132.899902,2092.949951,2129.050049,2122.65918,6500973
2021-07-05,2136.449951,2153.550049,2131.5,2150.199951,2143.745605,5400604
2021-07-06,2144.949951,2148.899902,2120.199951,2124.800049,2118.422119,4647361
2021-07-07,2127.75,2127.75,2098,2110.050049,2103.716309,4824931
2021-07-08,2116.949951,2116.949951,2081,2092.600098,2086.318848,5162088
2021-07-09,2088,2091.699951,2066.100098,2071.199951,2064.98291,4170886
2021-07-12,2079.75,2101.5,2074.5,2084.100098,2077.844238,3962111
2021-07-13,2100,2103.050049,2088.050049,2099.699951,2093.397217,3099956
2021-07-14,2100.350098,2106.850098,2081.25,2086,2079.738525,3937768
2021-07-15,2095,2095,2078.5,2082.350098,2076.099609,4360415
2021-07-16,2087.75,2114.75,2087.600098,2112.399902,2106.059082,4074206
2021-07-19,2100,2124,2092.25,2098.949951,2092.649658,3855577
2021-07-20,2099.5,2108,2084,2093.800049,2087.515137,3111185
2021-07-22,2119,2123.899902,2098.149902,2120.699951,2114.334229,3679260
2021-07-23,2134.449951,2134.449951,2102.050049,2105.699951,2099.379395,4585938
2021-07-26,2108,2121,2071.100098,2076.850098,2070.615967,5717830
2021-07-27,2076.800049,2083.699951,2042,2055,2048.831543,4995516
2021-07-28,2058,2058,2016.25,2037.349976,2031.234497,5952355
2021-07-29,2054,2074.399902,2043.400024,2053.25,2047.086792,6352886
2021-07-30,2058,2067.949951,2031.099976,2035.300049,2029.190674,5238304
2021-08-02,2054.300049,2079.399902,2041.150024,2072.5,2066.279053,5041934
2021-08-03,2090,2091,2064.199951,2087.75,2081.483154,5453682
2021-08-04,2094.399902,2114,2087,2103.75,2097.435303,6077861
2021-08-05,2114.300049,2154.800049,2104.25,2134.25,2127.84375,9807831
2021-08-06,2129.949951,2146.949951,2078.75,2089.050049,2082.779297,7670583
2021-08-09,2081,2089.800049,2066.5,2077.149902,2070.915039,3458546
2021-08-10,2082,2113,2073.75,2088.050049,2081.782471,5500708
2021-08-11,2096.949951,2120,2083.399902,2117.300049,2110.94458,4238859
2021-08-12,2124.899902,2126.199951,2105,2110.5,2104.165039,3755507
2021-08-13,2117.300049,2149.899902,2108.949951,2145.649902,2139.209229,5898384
2021-08-16,2149.350098,2203,2128.149902,2173.5,2166.97583,10123204
2021-08-17,2168.850098,2185.199951,2147.850098,2164.25,2157.753662,5841743
2021-08-18,2174,2186.800049,2152.600098,2172.649902,2166.128174,4650008
2021-08-20,2143,2172,2137,2148.25,2141.801514,4350228
2021-08-23,2174,2174,2132.300049,2162.350098,2155.859375,4547802
2021-08-24,2165.050049,2192,2155.600098,2183.699951,2177.145264,5475452
2021-08-25,2185.399902,2220,2180.100098,2202.600098,2195.988525,6175126
2021-08-26,2208,2244.899902,2205,2230.449951,2223.754883,8579105
2021-08-27,2237,2242.75,2216.050049,2227.399902,2220.713867,4836812
2021-08-30,2250,2275.850098,2236.800049,2270.25,2263.435303,6473487
2021-08-31,2276.899902,2283.75,2242.25,2258.149902,2251.371582,12223037
2021-09-01,2273,2292.899902,2263,2267.100098,2260.294922,5143640
2021-09-02,2255,2307.800049,2255,2294.399902,2287.512939,4595048
2021-09-03,2310,2395,2302.5,2388.5,2381.330566,14151629
2021-09-06,2413,2480,2412,2425.600098,2418.319092,15525644
2021-09-07,2430,2458,2412,2440.899902,2433.572998,8006968
2021-09-08,2452,2454,2406.649902,2431.350098,2424.052002,6600210
2021-09-09,2427.899902,2437.850098,2416.100098,2425.600098,2418.319092,4136538
2021-09-13,2433,2433,2368.050049,2371.550049,2364.431396,7527598
2021-09-14,2375,2394,2366,2368.449951,2361.340576,4111205
2021-09-15,2368.5,2395.75,2368.5,2378.300049,2371.161133,4186300
2021-09-16,2381.550049,2436.75,2367,2428.199951,2420.911133,6206657
2021-09-17,2446,2455.850098,2375.600098,2390.550049,2383.374268,16098099
2021-09-20,2372.100098,2418.350098,2370,2394.350098,2387.163086,5436385
2021-09-21,2405,2416.600098,2384,2404.699951,2397.481689,4576111
2021-09-22,2408,2442,2398.25,2430.5,2423.204346,5074612
2021-09-23,2447.399902,2497,2445.5,2489.899902,2482.426025,7267883
2021-09-24,2503.550049,2505.449951,2472,2482.699951,2475.247559,7011181
2021-09-27,2487,2529.899902,2475.300049,2524.449951,2516.872314,7095022
2021-09-28,2534,2564.899902,2512.800049,2548.050049,2540.401611,8323269
2021-09-29,2570,2570,2520.050049,2527.850098,2520.262207,4485721
2021-09-30,2525,2534.600098,2500.350098,2519.25,2511.687988,6272085
2021-10-01,2501.949951,2539.800049,2495,2523.699951,2516.124512,4134544
2021-10-04,2553,2574.850098,2537.050049,2556.149902,2548.477051,5038910
2021-10-05,2555.100098,2612,2547.350098,2609.199951,2601.36792,6245770
2021-10-06,2619.949951,2619.949951,2551.100098,2559.850098,2552.16626,4734472
2021-10-07,2595,2598.75,2567.699951,2572.399902,2564.678467,2924370
2021-10-08,2585.25,2684.399902,2581.5,2671.25,2663.231689,7279003
2021-10-11,2701.399902,2720,2645.350098,2652.649902,2644.6875,6815737
2021-10-12,2645,2683,2641.25,2667.800049,2659.792236,3083747
2021-10-13,2679,2719.5,2669.300049,2694.949951,2686.860596,4596429
2021-10-14,2700.350098,2717.449951,2687.199951,2700.399902,2692.294189,3979730
2021-10-18,2668.600098,2745,2662.300049,2707.600098,2699.472656,6273850
2021-10-19,2723.800049,2751.350098,2708,2731.850098,2723.649902,4076617
2021-10-20,2742.75,2742.75,2691.5,2700.399902,2692.294189,5865926
2021-10-21,2727.399902,2728,2603.199951,2622.5,2614.628174,9613812
2021-10-22,2620,2664.899902,2611.5,2627.399902,2619.513184,5089178
2021-10-25,2680,2680,2570,2601.800049,2593.990234,7937067
2021-10-26,2617.100098,2668.899902,2603.149902,2661.050049,2653.0625,4499706
2021-10-27,2652,2676.800049,2619.949951,2627.399902,2619.513184,4567140
2021-10-28,2620,2637.949951,2590.5,2598.600098,2590.799805,4562471
2021-10-29,2596.149902,2596.149902,2501.699951,2536.25,2528.636963,6568539
2021-11-01,2536.25,2556,2494.100098,2537.800049,2530.182373,7144532
2021-11-02,2545,2548,2495.25,2500.800049,2493.293457,4877652
2021-11-03,2506.050049,2520,2461,2483.600098,2476.14502,5533120
2021-11-04,2492.949951,2504.899902,2490,2498.850098,2491.349365,787160
2021-11-08,2519.399902,2520,2456.399902,2501.949951,2494.439941,9385607
2021-11-09,2505,2528.899902,2487.050049,2521.699951,2514.130615,7237470
2021-11-10,2516.699951,2558,2503.649902,2549.899902,2542.24585,4731975
2021-11-11,2540.050049,2570.5,2535.550049,2554.550049,2546.88208,4948422
2021-11-12,2562.899902,2598.75,2557,2593.100098,2585.316406,4020744
2021-11-15,2600,2602.199951,2570,2577.800049,2570.062256,2216708
2021-11-16,2572.050049,2575,2495,2517.899902,2510.342041,5232292
2021-11-17,2498.949951,2498.949951,2461,2464,2456.60376,4708235
2021-11-18,2460,2489,2450.050049,2473.300049,2465.875977,3925345
2021-11-22,2436.100098,2449,2351,2363.75,2356.654785,11133364
2021-11-23,2333.050049,2401.25,2309,2385.850098,2378.688477,11688406
2021-11-24,2380,2409.899902,2343.550049,2351.399902,2344.341797,7762564
2021-11-25,2373,2502,2357.149902,2492.949951,2485.466797,19568487
2021-11-26,2467.800049,2477.600098,2401.5,2412.600098,2405.358154,7274686
2021-11-29,2439.100098,2500,2399.100098,2441.5,2434.171387,11226147
2021-11-30,2468,2475.899902,2388.850098,2405.399902,2398.179688,14847511
2021-12-01,2433,2474,2425.100098,2467,2459.594727,4663276
2021-12-02,2469.699951,2496.199951,2461.600098,2482.850098,2475.397461,5870468
2021-12-03,2498.399902,2498.5,2400,2408.25,2401.02124,8871172
2021-12-06,2416,2425,2357.149902,2362.600098,2355.508301,4768334
2021-12-07,2376.149902,2404,2360,2381.850098,2374.700439,5185007
2021-12-08,2424.100098,2431.800049,2406.300049,2418.100098,2410.841797,4035437
2021-12-09,2435,2474.899902,2425,2456.449951,2449.076416,6098050
2021-12-10,2440.25,2466,2430.350098,2458.949951,2451.568848,3860176
2021-12-13,2473.5,2474.100098,2404,2409.649902,2402.416992,5954148
2021-12-14,2380,2406,2373.399902,2380.149902,2373.005371,5995586
2021-12-15,2384,2405,2361.100098,2373.199951,2366.076416,4322855
2021-12-16,2405.699951,2415.5,2368.649902,2403.899902,2396.684082,4504829
2021-12-17,2398.050049,2408,2320,2340.449951,2333.424561,9714489
2021-12-20,2317.850098,2317.850098,2247.100098,2277.350098,2270.51416,6611376
2021-12-21,2311.350098,2346,2292.199951,2311.25,2304.312256,5924071
2021-12-22,2324.899902,2371.899902,2322,2366.100098,2358.997803,8149415
2021-12-23,2374,2380,2358.050049,2365.25,2358.150146,4186912
2021-12-24,2370,2392,2337.550049,2372.800049,2365.677734,3639616
2021-12-27,2361.550049,2378,2348.100098,2370.25,2363.135254,1853948
2021-12-28,2375.600098,2404.850098,2373.050049,2398.399902,2391.200684,2941883
2021-12-29,2391,2419,2382.100098,2402.5,2395.28833,7118779
2021-12-30,2400,2404.949951,2345.600098,2359.100098,2352.018799,13537254
2021-12-31,2373,2383.899902,2360,2368.149902,2361.041504,4373768
2022-01-03,2365,2407.949951,2363.550049,2403.850098,2396.634521,2502073
2022-01-04,2415.899902,2461,2404,2458.100098,2450.72168,5006225
2022-01-05,2462,2477,2432.949951,2469.600098,2462.187012,5373618
2022-01-06,2451.199951,2454,2409,2416.5,2409.246338,6667483
2022-01-07,2430.949951,2458.050049,2411.550049,2436,2428.687988,6051239
2022-01-10,2452,2457,2416.050049,2438,2430.681885,4267365
2022-01-11,2436,2474.949951,2435,2455.550049,2448.179199,7478681
2022-01-12,2471.300049,2524.949951,2465,2521.100098,2513.532471,6830402
2022-01-13,2521.25,2541,2508.399902,2535.300049,2527.689941,5471871
2022-01-14,2535,2567.300049,2525.850098,2539,2531.378662,9197773
2022-01-17,2538,2565,2537,2552.25,2544.588867,3708822
2022-01-18,2554.75,2562.350098,2515.75,2521.800049,2514.230469,2868235
2022-01-19,2530,2542,2509,2521.600098,2514.031006,4502155
2022-01-20,2500.050049,2509.949951,2455,2477.449951,2470.013428,7612203
2022-01-21,2452,2502.25,2452,2477.850098,2470.412354,6155759
2022-01-24,2475,2504.75,2355.100098,2377.899902,2370.762207,10092511
2022-01-25,2349.550049,2388.649902,2305,2373.25,2366.126221,11311456
2022-01-27,2336,2356.100098,2311.050049,2338.100098,2331.081787,9239426
2022-01-28,2365,2375.899902,2328.399902,2335.850098,2328.838623,6769154
2022-01-31,2360.199951,2406.399902,2356.199951,2386.600098,2379.436279,5604308
2022-02-01,2408,2420.600098,2347.100098,2378.699951,2371.559814,6092033
2022-02-02,2407,2407,2375.100098,2383.550049,2376.395264,4623163
2022-02-03,2392,2401.449951,2347.199951,2352.75,2345.687744,4417864
2022-02-04,2341,2348.449951,2321.100098,2331.300049,2324.302246,5104761
2022-02-07,2342,2356.800049,2305,2317.100098,2310.144775,4944725
2022-02-08,2330.649902,2360,2310,2356.050049,2348.978027,5566080
2022-02-09,2371.149902,2387.199951,2358,2383.5,2376.345459,5300891
2022-02-10,2395.699951,2395.699951,2365.100098,2381.050049,2373.902832,5752361
2022-02-11,2373.25,2384.5,2344.100098,2376.399902,2369.266602,7357863
2022-02-14,2340.25,2354.949951,2313,2338.550049,2331.530518,4947109
2022-02-15,2351.199951,2423.899902,2335.699951,2417.949951,2410.691895,5174646
2022-02-16,2430,2433,2395.949951,2412.949951,2405.707031,4796294
2022-02-17,2420.100098,2454.899902,2410,2443.5,2436.165283,5931774
2022-02-18,2444.399902,2456.399902,2420.149902,2424.399902,2417.122559,3126873
2022-02-21,2412,2437.5,2384.600098,2399.899902,2392.696045,5125968
2022-02-22,2352.899902,2395.899902,2347.149902,2389,2381.828857,6227901
2022-02-23,2401.100098,2406.550049,2368,2374.050049,2366.923828,3373615
2022-02-24,2305,2339.899902,2243.399902,2255.75,2248.979004,11466725
2022-02-25,2280.100098,2307.949951,2276.25,2283.949951,2277.094238,6724094
2022-02-28,2243,2367.350098,2243,2359.550049,2352.467529,9828768
2022-03-02,2334.449951,2401,2329.199951,2398.550049,2391.350342,9909226
2022-03-03,2400,2414.850098,2370.050049,2378.300049,2371.161133,4701183
2022-03-04,2353,2364.300049,2320.350098,2325.550049,2318.56958,4986814
2022-03-07,2278.699951,2312.100098,2222,2239.550049,2232.827637,8299295
2022-03-08,2211.5,2246,2180,2235.5,2228.789795,9825043
2022-03-09,2236,2367,2234.149902,2354.100098,2347.033936,9421163
2022-03-10,2400,2405,2360,2392.25,2385.069092,8297995
2022-03-11,2376.050049,2411,2376.050049,2399.149902,2391.948486,5656799
2022-03-14,2386.899902,2424.399902,2374,2418.850098,2411.589355,3849222
2022-03-15,2427.949951,2427.949951,2340.850098,2363.449951,2356.355713,7349740
2022-03-16,2382,2407.899902,2377.100098,2403.350098,2396.135986,5145644
2022-03-17,2432.75,2497.399902,2415.100098,2481.699951,2474.250732,9886295
2022-03-21,2444,2484,2439,2467.399902,2459.993652,5537752
2022-03-22,2460.100098,2534.949951,2453.600098,2531.149902,2523.552246,10410082
2022-03-23,2523,2564.850098,2523,2539.199951,2531.578125,7135797
2022-03-24,2510,2584.149902,2510,2578.649902,2570.909668,6077153
2022-03-25,2582.5,2616,2577,2595.850098,2588.058105,6563676
2022-03-28,2610,2629.75,2586.5,2621.949951,2614.07959,4564891
2022-03-29,2638,2638,2607.399902,2622.550049,2614.677979,4007695
2022-03-30,2639.899902,2688,2617.100098,2672.949951,2664.926514,7297028
2022-03-31,2664.949951,2669.699951,2628.600098,2634.75,2626.841309,6102744
2022-04-01,2636,2665.149902,2622,2655.850098,2647.878174,3656408
2022-04-04,2655.449951,2675,2641.649902,2663.699951,2655.704346,3659307
2022-04-05,2651.100098,2669.899902,2620.699951,2626.050049,2618.16748,6068663
2022-04-06,2587.100098,2634.5,2587.100098,2619.050049,2611.188477,5656703
2022-04-07,2595.100098,2606,2567,2572.850098,2565.127197,7151632
2022-04-08,2560,2625,2560,2615.649902,2607.798584,6992874
2022-04-11,2600,2638.550049,2583,2610.199951,2602.36499,4270816
2022-04-12,2587,2602.600098,2555.399902,2561.050049,2553.362549,6099986
2022-04-13,2574.5,2592.600098,2545.5,2551.649902,2543.990723,4778478
2022-04-18,2533,2559.800049,2521.800049,2543.850098,2536.214355,4603103
2022-04-19,2558,2668,2551.050049,2640.800049,2632.873291,12064446
2022-04-20,2657.100098,2734,2649.100098,2718.449951,2710.290039,11570835
2022-04-21,2750.899902,2789,2732,2782.100098,2773.749023,10018531
2022-04-22,2758.899902,2802,2744.199951,2758.800049,2750.519043,6947490
2022-04-25,2742.399902,2758.399902,2663.649902,2695,2686.9104,7874671
2022-04-26,2710,2795,2707.699951,2775.649902,2767.318359,5643066
2022-04-27,2755.850098,2828,2755.050049,2778.350098,2770.010254,8924920
2022-04-28,2809.949951,2851,2786.100098,2819.850098,2811.385742,11820892
2022-04-29,2856.149902,2856.149902,2777.300049,2790.25,2781.874512,8406156
2022-05-02,2762,2805.5,2758.050049,2780.449951,2772.104004,4369022
2022-05-04,2785,2790,2676.300049,2693.649902,2685.564453,8882792
2022-05-05,2723.5,2730,2632,2640.899902,2632.972656,7942721
2022-05-06,2612.199951,2659,2593.550049,2620.649902,2612.783447,9068448
2022-05-09,2574.949951,2597.100098,2507,2518.300049,2510.740967,8345649
2022-05-10,2495,2526.600098,2458,2474.649902,2467.22168,9004636
2022-05-11,2472.649902,2484.949951,2421.949951,2449.300049,2441.947998,7681157
2022-05-12,2427.5,2434.850098,2370,2399.399902,2392.197754,9456280
2022-05-13,2426,2478,2415.350098,2426.600098,2419.316162,8910998
2022-05-16,2434.449951,2481,2416.649902,2427.199951,2419.914307,6201594
2022-05-17,2435.100098,2539.899902,2432,2529.149902,2521.558105,7638666
2022-05-18,2539.649902,2570,2508.25,2538.350098,2530.730713,7973235
2022-05-19,2484,2512.5,2466.050049,2479.850098,2472.40625,6783641
2022-05-20,2512.5,2644.399902,2502,2624.449951,2616.572266,10057508
2022-05-23,2631.5,2653.550049,2593,2606.899902,2599.074707,7039144
2022-05-24,2607,2638,2597.699951,2615.850098,2607.998047,6243086
2022-05-25,2635,2656.699951,2601.5,2612,2604.159668,5867760
2022-05-26,2624.399902,2634.899902,2548,2587.100098,2579.334473,8252551
2022-05-27,2593.050049,2605.149902,2540.100098,2575.100098,2567.370361,7624888
2022-05-30,2615,2674,2594.199951,2664.800049,2656.801025,6393341
2022-05-31,2641.399902,2678.800049,2615.699951,2632.649902,2624.747559,32591420
2022-06-01,2634.300049,2655.199951,2616.199951,2633.5,2625.594971,4512079
2022-06-02,2634,2732.449951,2634,2724.300049,2716.122559,10211408
2022-06-03,2744,2817.350098,2742,2779.5,2771.156738,11048210
2022-06-06,2780,2814,2751.800049,2767.550049,2759.242676,5119488
2022-06-07,2769.899902,2791.100098,2752.050049,2772.75,2764.427002,5703333
2022-06-08,2772.75,2781,2716.300049,2724.050049,2715.873291,5759172
2022-06-09,2710,2803,2710,2798.75,2790.349121,7973935
2022-06-10,2771.899902,2789.899902,2701.5,2714.25,2706.102783,8349943
2022-06-13,2650,2672.800049,2616.300049,2662.899902,2654.906738,8131998
2022-06-14,2650.050049,2671.850098,2613.449951,2628.100098,2620.211426,6790653
2022-06-15,2617.550049,2637.300049,2584.399902,2596.300049,2588.506836,5166738
2022-06-16,2623,2659.050049,2554,2560,2552.315674,7896943
2022-06-17,2560,2624.850098,2556.100098,2590,2582.225586,11286988
2022-06-20,2605,2617.100098,2521.100098,2543.050049,2535.416504,5568825
2022-06-21,2560,2593.399902,2528.300049,2584.100098,2576.343506,5408801
2022-06-22,2558.100098,2558.300049,2501,2505.600098,2498.079102,4899839
2022-06-23,2515.050049,2525,2445,2464.949951,2457.551025,8974475
2022-06-24,2480,2511,2468,2500.050049,2492.545654,6571866
2022-06-27,2544.949951,2544.949951,2481.550049,2492.649902,2485.167725,7141493
2022-06-28,2482.100098,2533.949951,2482.100098,2527.699951,2520.112549,6263867
2022-06-29,2507.199951,2597,2501,2580.149902,2572.405029,8863172
2022-06-30,2580,2615.899902,2566,2595.649902,2587.858643,10666627
2022-07-01,2574.899902,2592,2365,2408.699951,2401.469727,37841671
2022-07-04,2378.949951,2442,2366.100098,2413.699951,2406.454834,19317335
2022-07-05,2423,2464.899902,2417.100098,2433.25,2425.946045,8144239
2022-07-06,2420.100098,2441.949951,2388,2411.850098,2404.610352,11050026
2022-07-07,2425.899902,2433.25,2375,2388.100098,2380.931641,10753423
2022-07-08,2418,2418,2382.550049,2391.399902,2384.22168,8773162
2022-07-11,2376.5,2428.800049,2370,2423.899902,2416.624023,6390604
2022-07-12,2404,2439.699951,2404,2420.449951,2413.18457,4974502
2022-07-13,2427.300049,2434,2373,2377.550049,2370.41333,6564435
2022-07-14,2388,2433.949951,2376.949951,2397.149902,2389.954346,7831798
2022-07-15,2415,2415,2383.100098,2401.800049,2394.590576,4431880
2022-07-18,2421,2425,2392.300049,2422.25,2414.979248,6996757
2022-07-19,2400.300049,2447,2400.300049,2437.100098,2429.784668,7587006
2022-07-20,2540,2542.5,2486.25,2503,2495.486816,11041036
2022-07-21,2494,2500,2467.300049,2486.300049,2478.836914,7625468
2022-07-22,2500,2516.300049,2495,2503.100098,2495.58667,5062651
2022-07-25,2467.449951,2467.449951,2403,2420.399902,2413.134521,10665470
2022-07-26,2421.100098,2443.899902,2411.350098,2421.5,2414.231445,5216466
2022-07-27,2419.949951,2427,2402,2419.199951,2411.938232,3994321
2022-07-28,2436,2467.949951,2421,2457.100098,2449.724609,5766936
2022-07-29,2474.699951,2517.100098,2464,2509.449951,2501.91748,6982808
2022-08-01,2519.149902,2587.75,2507.600098,2574.850098,2567.121094,7245568
2022-08-02,2572.5,2607.800049,2561.550049,2584.649902,2576.891602,6423115
2022-08-03,2600,2610,2567.449951,2606.350098,2598.526611,6576824
2022-08-04,2610,2617.75,2535,2571.899902,2564.179932,6676577
2022-08-05,2576,2578.800049,2526.949951,2534,2526.393799,6434433
2022-08-08,2531,2583.550049,2531,2567.149902,2559.444092,4691228
2022-08-10,2576.899902,2589.899902,2557.050049,2582.5,2574.748047,4949442
2022-08-11,2603.100098,2609.899902,2580.199951,2591.100098,2583.32251,3783480
2022-08-12,2590.300049,2641.350098,2582.199951,2633,2625.096436,5838244
2022-08-16,2646.199951,2657.300049,2627.300049,2651.300049,2643.341553,3049304
2022-08-17,2665,2676.899902,2655.550049,2665.149902,2657.149902,3044037
2022-08-18,2660,2669,2640.199951,2661.300049,2661.300049,3419730
2022-08-19,2650,2661.699951,2604.949951,2613.850098,2613.850098,4366123
2022-08-22,2617,2631.300049,2586,2606.600098,2606.600098,4371179
2022-08-23,2594,2653.199951,2591.350098,2646.800049,2646.800049,4466619
2022-08-24,2640.100098,2670,2635.350098,2639.75,2639.75,4785579
2022-08-25,2648.949951,2662.899902,2622.600098,2632.050049,2632.050049,3632902
2022-08-26,2633,2650,2607,2618,2618,4957449
2022-08-29,2585,2655,2578.050049,2597.649902,2597.649902,9155684
2022-08-30,2614,2645.25,2576.600098,2637.949951,2637.949951,10678670
2022-09-01,2582.649902,2604.949951,2550.699951,2560.399902,2560.399902,9188434
2022-09-02,2560.399902,2575.350098,2525.699951,2530.5,2530.5,5999196
2022-09-05,2531,2581.5,2531,2569.800049,2569.800049,5227785
2022-09-06,2573,2606,2572,2596.850098,2596.850098,5030172
2022-09-07,2575,2594.899902,2570,2581.75,2581.75,3455942
2022-09-08,2588.25,2598,2571,2585.399902,2585.399902,3256840
2022-09-09,2610,2610,2564,2569.300049,2569.300049,3837302
2022-09-12,2570.550049,2612,2570.550049,2598.050049,2598.050049,3431445
2022-09-13,2618,2629.699951,2601,2619.75,2619.75,4102114
2022-09-14,2575,2610,2572.75,2588.350098,2588.350098,4004997
2022-09-15,2583,2603.550049,2556.75,2562.699951,2562.699951,4783723
2022-09-16,2543.75,2553,2491,2499.199951,2499.199951,9330469
2022-09-19,2499.199951,2522.699951,2481.350098,2502.449951,2502.449951,3498286
2022-09-20,2522.449951,2537.699951,2494.699951,2502.850098,2502.850098,3881882
2022-09-21,2496.75,2533,2495,2509.75,2509.75,4249172
2022-09-22,2486,2503,2472.100098,2486.100098,2486.100098,4757219
2022-09-23,2485,2495.949951,2436.100098,2439.5,2439.5,4397194
2022-09-26,2394.050049,2417.800049,2375.149902,2377.350098,2377.350098,5759298
2022-09-27,2394,2426,2360.100098,2396.25,2396.25,7455448
2022-09-28,2360.350098,2378,2327.100098,2332.449951,2332.449951,7844140
2022-09-29,2360,2367.5,2313,2325.300049,2325.300049,6771046
2022-09-30,2311,2402,2311,2377.75,2377.75,8589908
2022-10-03,2391.5,2416.949951,2363,2369.5,2369.5,5470030
2022-10-04,2397.800049,2418,2390.149902,2413.199951,2413.199951,4129893
2022-10-06,2429,2450,2418.149902,2422.100098,2422.100098,6162021
2022-10-07,2414.649902,2443.899902,2414.649902,2432.350098,2432.350098,3560167
2022-10-10,2405,2417.600098,2388,2405.800049,2405.800049,2921076
2022-10-11,2414,2414,2351.100098,2357.899902,2357.899902,4252803
2022-10-12,2352,2381.699951,2343.100098,2375.25,2375.25,3422992
2022-10-13,2371.399902,2394,2360.100098,2382.800049,2382.800049,3382098
2022-10-14,2415,2416.350098,2369.100098,2370.699951,2370.699951,4202459
2022-10-17,2355,2414,2343.600098,2408.75,2408.75,7720595
2022-10-18,2422,2463,2420.149902,2451.25,2451.25,5729899
2022-10-19,2454.5,2527.850098,2441.699951,2493.899902,2493.899902,8882553
2022-10-20,2485,2519,2485,2500.600098,2500.600098,4022919
2022-10-21,2507.699951,2516.800049,2467,2471.600098,2471.600098,3804352
2022-10-24,2460,2502.5,2455.300049,2479.850098,2479.850098,1555270
2022-10-25,2499,2499,2438,2441.550049,2441.550049,5645639
2022-10-27,2458,2468.449951,2432.800049,2451.149902,2451.149902,5774775
2022-10-28,2465,2535,2459.449951,2526.149902,2526.149902,8126824
2022-10-31,2541,2560.949951,2532.199951,2549.600098,2549.600098,5731802
2022-11-01,2600,2600,2508,2529.850098,2529.850098,6443999
2022-11-02,2532.300049,2550.199951,2515,2545.649902,2545.649902,4145144
2022-11-03,2529.850098,2559.550049,2525.050049,2555.149902,2555.149902,3089026
2022-11-04,2553.899902,2600,2551.100098,2592.75,2592.75,5803737
2022-11-07,2591,2610.300049,2574,2606.600098,2606.600098,5440967
2022-11-09,2610.300049,2621.949951,2590.050049,2604,2604,5193814
2022-11-10,2590,2596.550049,2563,2572.5,2572.5,2753420
2022-11-11,2600,2636,2588,2631.800049,2631.800049,5681124
2022-11-14,2630.75,2642,2605.149902,2619.050049,2619.050049,4173395
2022-11-15,2622.300049,2626.399902,2590,2607.300049,2607.300049,3270388
2022-11-16,2610,2615.949951,2581.350098,2592.350098,2592.350098,4484007
2022-11-17,2584.949951,2613,2580,2599.050049,2599.050049,3074259
2022-11-18,2606.75,2609,2571.100098,2597.649902,2597.649902,2447425
2022-11-21,2588,2588,2543.100098,2550.899902,2550.899902,2949108
2022-11-22,2545,2568.5,2536.5,2565.050049,2565.050049,3051201
2022-11-23,2575,2577.899902,2552.25,2557.050049,2557.050049,2959787
2022-11-24,2566,2594,2548.199951,2579.100098,2579.100098,4333225
2022-11-25,2589,2624.899902,2582.100098,2617.600098,2617.600098,3391988
2022-11-28,2608.899902,2721.050049,2502,2707.550049,2707.550049,14549929
2022-11-29,2703.949951,2731.649902,2694,2712.199951,2712.199951,5103687
2022-11-30,2712.5,2745.449951,2698.199951,2731.350098,2731.350098,12075137
2022-12-01,2741.800049,2755,2716,2723.300049,2723.300049,4377696
2022-12-02,2730,2748,2700.600098,2722.149902,2722.149902,5348595
2022-12-05,2712,2716.75,2678,2682.449951,2682.449951,6843367
2022-12-06,2665.100098,2697,2661,2690.199951,2690.199951,3966243
2022-12-07,2685,2695,2642.149902,2650.5,2650.5,3905263
2022-12-08,2660,2665,2640.100098,2649.25,2649.25,3579858
2022-12-09,2646,2660,2601.850098,2609.100098,2609.100098,5840633
2022-12-12,2585.5,2623,2585,2613.100098,2613.100098,4374946
2022-12-13,2613.100098,2633,2606.699951,2625,2625,3845839
2022-12-14,2637.649902,2638.949951,2611,2615.5,2615.5,3354618
2022-12-15,2602.5,2615,2571,2578.350098,2578.350098,4009765
